"";"DIM2";"Maakond";"DIM3";"Tegevusvaldkond";"DIM4";"Sugu";"TIME";"Vaatlusperiood";"Value"
"2068";70;"Rapla maakond";4;"Koorimuusika";2;"Naised";2018;2018;1003
"2069";70;"Rapla maakond";5;"Muu vokaalmuusika";1;"Mehed";2008;2008;16
"2070";70;"Rapla maakond";5;"Muu vokaalmuusika";1;"Mehed";2009;2009;28
"2071";70;"Rapla maakond";5;"Muu vokaalmuusika";1;"Mehed";2010;2010;32
"2072";70;"Rapla maakond";5;"Muu vokaalmuusika";1;"Mehed";2011;2011;25
"2073";70;"Rapla maakond";5;"Muu vokaalmuusika";1;"Mehed";2012;2012;25
"2074";70;"Rapla maakond";5;"Muu vokaalmuusika";1;"Mehed";2013;2013;22
"2075";70;"Rapla maakond";5;"Muu vokaalmuusika";1;"Mehed";2014;2014;23
"2076";70;"Rapla maakond";5;"Muu vokaalmuusika";1;"Mehed";2015;2015;34
"2077";70;"Rapla maakond";5;"Muu vokaalmuusika";1;"Mehed";2016;2016;34
"2078";70;"Rapla maakond";5;"Muu vokaalmuusika";1;"Mehed";2017;2017;34
"2079";70;"Rapla maakond";5;"Muu vokaalmuusika";1;"Mehed";2018;2018;29
"2080";70;"Rapla maakond";5;"Muu vokaalmuusika";2;"Naised";2008;2008;23
"2081";70;"Rapla maakond";5;"Muu vokaalmuusika";2;"Naised";2009;2009;64
"2082";70;"Rapla maakond";5;"Muu vokaalmuusika";2;"Naised";2010;2010;66
"2083";70;"Rapla maakond";5;"Muu vokaalmuusika";2;"Naised";2011;2011;82
"2084";70;"Rapla maakond";5;"Muu vokaalmuusika";2;"Naised";2012;2012;92
"2085";70;"Rapla maakond";5;"Muu vokaalmuusika";2;"Naised";2013;2013;89
"2086";70;"Rapla maakond";5;"Muu vokaalmuusika";2;"Naised";2014;2014;107
"2087";70;"Rapla maakond";5;"Muu vokaalmuusika";2;"Naised";2015;2015;137
"2088";70;"Rapla maakond";5;"Muu vokaalmuusika";2;"Naised";2016;2016;130
"2089";70;"Rapla maakond";5;"Muu vokaalmuusika";2;"Naised";2017;2017;130
"2090";70;"Rapla maakond";5;"Muu vokaalmuusika";2;"Naised";2018;2018;130
"2091";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2008;2008;75
"2092";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2009;2009;75
"2093";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2010;2010;95
"2094";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2011;2011;85
"2095";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2012;2012;85
"2096";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2013;2013;86
"2097";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2014;2014;86
"2098";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2015;2015;92
"2099";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2016;2016;92
"2100";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2017;2017;92
"2101";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2018;2018;92
"2102";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2008;2008;91
"2103";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2009;2009;96
"2104";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2010;2010;104
"2105";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2011;2011;106
"2106";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2012;2012;118
"2107";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2013;2013;116
"2108";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2014;2014;115
"2109";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2015;2015;129
"2110";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2016;2016;129
"2111";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2017;2017;129
"2112";70;"Rapla maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2018;2018;129
"2113";70;"Rapla maakond";7;"Rahvatants";1;"Mehed";2008;2008;294
"2114";70;"Rapla maakond";7;"Rahvatants";1;"Mehed";2009;2009;297
"2115";70;"Rapla maakond";7;"Rahvatants";1;"Mehed";2010;2010;297
"2116";70;"Rapla maakond";7;"Rahvatants";1;"Mehed";2011;2011;312
"2117";70;"Rapla maakond";7;"Rahvatants";1;"Mehed";2012;2012;372
"2118";70;"Rapla maakond";7;"Rahvatants";1;"Mehed";2013;2013;377
"2119";70;"Rapla maakond";7;"Rahvatants";1;"Mehed";2014;2014;415
"2120";70;"Rapla maakond";7;"Rahvatants";1;"Mehed";2015;2015;424
"2121";70;"Rapla maakond";7;"Rahvatants";1;"Mehed";2016;2016;417
"2122";70;"Rapla maakond";7;"Rahvatants";1;"Mehed";2017;2017;417
"2123";70;"Rapla maakond";7;"Rahvatants";1;"Mehed";2018;2018;410
"2124";70;"Rapla maakond";7;"Rahvatants";2;"Naised";2008;2008;588
"2125";70;"Rapla maakond";7;"Rahvatants";2;"Naised";2009;2009;619
"2126";70;"Rapla maakond";7;"Rahvatants";2;"Naised";2010;2010;613
"2127";70;"Rapla maakond";7;"Rahvatants";2;"Naised";2011;2011;678
"2128";70;"Rapla maakond";7;"Rahvatants";2;"Naised";2012;2012;780
"2129";70;"Rapla maakond";7;"Rahvatants";2;"Naised";2013;2013;769
"2130";70;"Rapla maakond";7;"Rahvatants";2;"Naised";2014;2014;793
"2131";70;"Rapla maakond";7;"Rahvatants";2;"Naised";2015;2015;847
"2132";70;"Rapla maakond";7;"Rahvatants";2;"Naised";2016;2016;840
"2133";70;"Rapla maakond";7;"Rahvatants";2;"Naised";2017;2017;840
"2134";70;"Rapla maakond";7;"Rahvatants";2;"Naised";2018;2018;795
"2135";70;"Rapla maakond";8;"Käsitöö";1;"Mehed";2008;2008;3
"2136";70;"Rapla maakond";8;"Käsitöö";1;"Mehed";2009;2009;3
"2137";70;"Rapla maakond";8;"Käsitöö";1;"Mehed";2010;2010;3
"2138";70;"Rapla maakond";8;"Käsitöö";1;"Mehed";2011;2011;3
"2139";70;"Rapla maakond";8;"Käsitöö";1;"Mehed";2012;2012;3
"2140";70;"Rapla maakond";8;"Käsitöö";1;"Mehed";2013;2013;3
"2141";70;"Rapla maakond";8;"Käsitöö";1;"Mehed";2014;2014;33
"2142";70;"Rapla maakond";8;"Käsitöö";1;"Mehed";2015;2015;40
"2143";70;"Rapla maakond";8;"Käsitöö";1;"Mehed";2016;2016;35
"2144";70;"Rapla maakond";8;"Käsitöö";1;"Mehed";2017;2017;35
"2145";70;"Rapla maakond";8;"Käsitöö";1;"Mehed";2018;2018;35
"2146";70;"Rapla maakond";8;"Käsitöö";2;"Naised";2008;2008;238
"2147";70;"Rapla maakond";8;"Käsitöö";2;"Naised";2009;2009;224
"2148";70;"Rapla maakond";8;"Käsitöö";2;"Naised";2010;2010;243
"2149";70;"Rapla maakond";8;"Käsitöö";2;"Naised";2011;2011;243
"2150";70;"Rapla maakond";8;"Käsitöö";2;"Naised";2012;2012;243
"2151";70;"Rapla maakond";8;"Käsitöö";2;"Naised";2013;2013;243
"2152";70;"Rapla maakond";8;"Käsitöö";2;"Naised";2014;2014;309
"2153";70;"Rapla maakond";8;"Käsitöö";2;"Naised";2015;2015;343
"2154";70;"Rapla maakond";8;"Käsitöö";2;"Naised";2016;2016;331
"2155";70;"Rapla maakond";8;"Käsitöö";2;"Naised";2017;2017;331
"2156";70;"Rapla maakond";8;"Käsitöö";2;"Naised";2018;2018;331
"2157";70;"Rapla maakond";9;"Muu valdkond";1;"Mehed";2008;2008;10
"2158";70;"Rapla maakond";9;"Muu valdkond";1;"Mehed";2009;2009;10
"2159";70;"Rapla maakond";9;"Muu valdkond";1;"Mehed";2010;2010;17
"2160";70;"Rapla maakond";9;"Muu valdkond";1;"Mehed";2011;2011;27
"2161";70;"Rapla maakond";9;"Muu valdkond";1;"Mehed";2012;2012;21
"2162";70;"Rapla maakond";9;"Muu valdkond";1;"Mehed";2013;2013;21
"2163";70;"Rapla maakond";9;"Muu valdkond";1;"Mehed";2014;2014;30
"2164";70;"Rapla maakond";9;"Muu valdkond";1;"Mehed";2015;2015;30
"2165";70;"Rapla maakond";9;"Muu valdkond";1;"Mehed";2016;2016;30
"2166";70;"Rapla maakond";9;"Muu valdkond";1;"Mehed";2017;2017;30
"2167";70;"Rapla maakond";9;"Muu valdkond";1;"Mehed";2018;2018;30
"2168";70;"Rapla maakond";9;"Muu valdkond";2;"Naised";2008;2008;15
"2169";70;"Rapla maakond";9;"Muu valdkond";2;"Naised";2009;2009;15
"2170";70;"Rapla maakond";9;"Muu valdkond";2;"Naised";2010;2010;34
"2171";70;"Rapla maakond";9;"Muu valdkond";2;"Naised";2011;2011;64
"2172";70;"Rapla maakond";9;"Muu valdkond";2;"Naised";2012;2012;113
"2173";70;"Rapla maakond";9;"Muu valdkond";2;"Naised";2013;2013;113
"2174";70;"Rapla maakond";9;"Muu valdkond";2;"Naised";2014;2014;156
"2175";70;"Rapla maakond";9;"Muu valdkond";2;"Naised";2015;2015;156
"2176";70;"Rapla maakond";9;"Muu valdkond";2;"Naised";2016;2016;156
"2177";70;"Rapla maakond";9;"Muu valdkond";2;"Naised";2017;2017;156
"2178";70;"Rapla maakond";9;"Muu valdkond";2;"Naised";2018;2018;156
"2201";74;"Saare maakond";2;"Folkloor";1;"Mehed";2008;2008;44
"2202";74;"Saare maakond";2;"Folkloor";1;"Mehed";2009;2009;44
"2203";74;"Saare maakond";2;"Folkloor";1;"Mehed";2010;2010;39
"2204";74;"Saare maakond";2;"Folkloor";1;"Mehed";2011;2011;32
"2205";74;"Saare maakond";2;"Folkloor";1;"Mehed";2012;2012;32
"2206";74;"Saare maakond";2;"Folkloor";1;"Mehed";2013;2013;32
"2207";74;"Saare maakond";2;"Folkloor";1;"Mehed";2014;2014;32
"2208";74;"Saare maakond";2;"Folkloor";1;"Mehed";2015;2015;40
"2209";74;"Saare maakond";2;"Folkloor";1;"Mehed";2016;2016;38
"2210";74;"Saare maakond";2;"Folkloor";1;"Mehed";2017;2017;38
"2211";74;"Saare maakond";2;"Folkloor";1;"Mehed";2018;2018;38
"2212";74;"Saare maakond";2;"Folkloor";2;"Naised";2008;2008;100
"2213";74;"Saare maakond";2;"Folkloor";2;"Naised";2009;2009;100
"2214";74;"Saare maakond";2;"Folkloor";2;"Naised";2010;2010;111
"2215";74;"Saare maakond";2;"Folkloor";2;"Naised";2011;2011;93
"2216";74;"Saare maakond";2;"Folkloor";2;"Naised";2012;2012;93
"2217";74;"Saare maakond";2;"Folkloor";2;"Naised";2013;2013;93
"2218";74;"Saare maakond";2;"Folkloor";2;"Naised";2014;2014;93
"2219";74;"Saare maakond";2;"Folkloor";2;"Naised";2015;2015;105
"2220";74;"Saare maakond";2;"Folkloor";2;"Naised";2016;2016;91
"2221";74;"Saare maakond";2;"Folkloor";2;"Naised";2017;2017;91
"2222";74;"Saare maakond";2;"Folkloor";2;"Naised";2018;2018;91
"2223";74;"Saare maakond";3;"Harrastusteater";1;"Mehed";2008;2008;75
"2224";74;"Saare maakond";3;"Harrastusteater";1;"Mehed";2009;2009;83
"2225";74;"Saare maakond";3;"Harrastusteater";1;"Mehed";2010;2010;83
"2226";74;"Saare maakond";3;"Harrastusteater";1;"Mehed";2011;2011;101
"2227";74;"Saare maakond";3;"Harrastusteater";1;"Mehed";2012;2012;101
"2228";74;"Saare maakond";3;"Harrastusteater";1;"Mehed";2013;2013;101
"2229";74;"Saare maakond";3;"Harrastusteater";1;"Mehed";2014;2014;101
"2230";74;"Saare maakond";3;"Harrastusteater";1;"Mehed";2015;2015;104
"2231";74;"Saare maakond";3;"Harrastusteater";1;"Mehed";2016;2016;114
"2232";74;"Saare maakond";3;"Harrastusteater";1;"Mehed";2017;2017;114
"2233";74;"Saare maakond";3;"Harrastusteater";1;"Mehed";2018;2018;114
"2234";74;"Saare maakond";3;"Harrastusteater";2;"Naised";2008;2008;139
"2235";74;"Saare maakond";3;"Harrastusteater";2;"Naised";2009;2009;151
"2236";74;"Saare maakond";3;"Harrastusteater";2;"Naised";2010;2010;151
"2237";74;"Saare maakond";3;"Harrastusteater";2;"Naised";2011;2011;174
"2238";74;"Saare maakond";3;"Harrastusteater";2;"Naised";2012;2012;174
"2239";74;"Saare maakond";3;"Harrastusteater";2;"Naised";2013;2013;174
"2240";74;"Saare maakond";3;"Harrastusteater";2;"Naised";2014;2014;174
"2241";74;"Saare maakond";3;"Harrastusteater";2;"Naised";2015;2015;178
"2242";74;"Saare maakond";3;"Harrastusteater";2;"Naised";2016;2016;183
"2243";74;"Saare maakond";3;"Harrastusteater";2;"Naised";2017;2017;183
"2244";74;"Saare maakond";3;"Harrastusteater";2;"Naised";2018;2018;183
"2245";74;"Saare maakond";4;"Koorimuusika";1;"Mehed";2008;2008;387
"2246";74;"Saare maakond";4;"Koorimuusika";1;"Mehed";2009;2009;398
"2247";74;"Saare maakond";4;"Koorimuusika";1;"Mehed";2010;2010;382
"2248";74;"Saare maakond";4;"Koorimuusika";1;"Mehed";2011;2011;377
"2249";74;"Saare maakond";4;"Koorimuusika";1;"Mehed";2012;2012;446
"2250";74;"Saare maakond";4;"Koorimuusika";1;"Mehed";2013;2013;446
"2251";74;"Saare maakond";4;"Koorimuusika";1;"Mehed";2014;2014;446
"2252";74;"Saare maakond";4;"Koorimuusika";1;"Mehed";2015;2015;431
"2253";74;"Saare maakond";4;"Koorimuusika";1;"Mehed";2016;2016;454
"2254";74;"Saare maakond";4;"Koorimuusika";1;"Mehed";2017;2017;454
"2255";74;"Saare maakond";4;"Koorimuusika";1;"Mehed";2018;2018;389
"2256";74;"Saare maakond";4;"Koorimuusika";2;"Naised";2008;2008;937
"2257";74;"Saare maakond";4;"Koorimuusika";2;"Naised";2009;2009;1055
"2258";74;"Saare maakond";4;"Koorimuusika";2;"Naised";2010;2010;1112
"2259";74;"Saare maakond";4;"Koorimuusika";2;"Naised";2011;2011;1085
"2260";74;"Saare maakond";4;"Koorimuusika";2;"Naised";2012;2012;1050
"2261";74;"Saare maakond";4;"Koorimuusika";2;"Naised";2013;2013;1050
"2262";74;"Saare maakond";4;"Koorimuusika";2;"Naised";2014;2014;1030
"2263";74;"Saare maakond";4;"Koorimuusika";2;"Naised";2015;2015;980
"2264";74;"Saare maakond";4;"Koorimuusika";2;"Naised";2016;2016;959
"2265";74;"Saare maakond";4;"Koorimuusika";2;"Naised";2017;2017;959
"2266";74;"Saare maakond";4;"Koorimuusika";2;"Naised";2018;2018;940
"2267";74;"Saare maakond";5;"Muu vokaalmuusika";1;"Mehed";2008;2008;54
"2268";74;"Saare maakond";5;"Muu vokaalmuusika";1;"Mehed";2009;2009;54
"2269";74;"Saare maakond";5;"Muu vokaalmuusika";1;"Mehed";2010;2010;51
"2270";74;"Saare maakond";5;"Muu vokaalmuusika";1;"Mehed";2011;2011;53
"2271";74;"Saare maakond";5;"Muu vokaalmuusika";1;"Mehed";2012;2012;53
"2272";74;"Saare maakond";5;"Muu vokaalmuusika";1;"Mehed";2013;2013;53
"2273";74;"Saare maakond";5;"Muu vokaalmuusika";1;"Mehed";2014;2014;38
"2274";74;"Saare maakond";5;"Muu vokaalmuusika";1;"Mehed";2015;2015;69
"2275";74;"Saare maakond";5;"Muu vokaalmuusika";1;"Mehed";2016;2016;62
"2276";74;"Saare maakond";5;"Muu vokaalmuusika";1;"Mehed";2017;2017;62
"2277";74;"Saare maakond";5;"Muu vokaalmuusika";1;"Mehed";2018;2018;61
"2278";74;"Saare maakond";5;"Muu vokaalmuusika";2;"Naised";2008;2008;65
"2279";74;"Saare maakond";5;"Muu vokaalmuusika";2;"Naised";2009;2009;65
"2280";74;"Saare maakond";5;"Muu vokaalmuusika";2;"Naised";2010;2010;65
"2281";74;"Saare maakond";5;"Muu vokaalmuusika";2;"Naised";2011;2011;79
"2282";74;"Saare maakond";5;"Muu vokaalmuusika";2;"Naised";2012;2012;79
"2283";74;"Saare maakond";5;"Muu vokaalmuusika";2;"Naised";2013;2013;79
"2284";74;"Saare maakond";5;"Muu vokaalmuusika";2;"Naised";2014;2014;69
"2285";74;"Saare maakond";5;"Muu vokaalmuusika";2;"Naised";2015;2015;98
"2286";74;"Saare maakond";5;"Muu vokaalmuusika";2;"Naised";2016;2016;109
"2287";74;"Saare maakond";5;"Muu vokaalmuusika";2;"Naised";2017;2017;109
"2288";74;"Saare maakond";5;"Muu vokaalmuusika";2;"Naised";2018;2018;107
"2289";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2008;2008;69
"2290";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2009;2009;68
"2291";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2010;2010;77
"2292";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2011;2011;83
"2293";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2012;2012;83
"2294";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2013;2013;83
"2295";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2014;2014;74
"2296";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2015;2015;68
"2297";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2016;2016;67
"2298";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2017;2017;67
"2299";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";1;"Mehed";2018;2018;67
"2300";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2008;2008;72
"2301";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2009;2009;72
"2302";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2010;2010;79
"2303";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2011;2011;91
"2304";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2012;2012;91
"2305";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2013;2013;91
"2306";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2014;2014;79
"2307";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2015;2015;81
"2308";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2016;2016;80
"2309";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2017;2017;80
"2310";74;"Saare maakond";6;"Puhkpilli- ja rahvamuusika";2;"Naised";2018;2018;80
"2311";74;"Saare maakond";7;"Rahvatants";1;"Mehed";2008;2008;215
"2312";74;"Saare maakond";7;"Rahvatants";1;"Mehed";2009;2009;246
"2313";74;"Saare maakond";7;"Rahvatants";1;"Mehed";2010;2010;279
"2314";74;"Saare maakond";7;"Rahvatants";1;"Mehed";2011;2011;264
"2315";74;"Saare maakond";7;"Rahvatants";1;"Mehed";2012;2012;264
"2316";74;"Saare maakond";7;"Rahvatants";1;"Mehed";2013;2013;267
"2317";74;"Saare maakond";7;"Rahvatants";1;"Mehed";2014;2014;261
"2318";74;"Saare maakond";7;"Rahvatants";1;"Mehed";2015;2015;267
"2319";74;"Saare maakond";7;"Rahvatants";1;"Mehed";2016;2016;319
"2320";74;"Saare maakond";7;"Rahvatants";1;"Mehed";2017;2017;327
"2321";74;"Saare maakond";7;"Rahvatants";1;"Mehed";2018;2018;344
"2322";74;"Saare maakond";7;"Rahvatants";2;"Naised";2008;2008;597
"2323";74;"Saare maakond";7;"Rahvatants";2;"Naised";2009;2009;617
"2324";74;"Saare maakond";7;"Rahvatants";2;"Naised";2010;2010;663
"2325";74;"Saare maakond";7;"Rahvatants";2;"Naised";2011;2011;636
"2326";74;"Saare maakond";7;"Rahvatants";2;"Naised";2012;2012;636
"2327";74;"Saare maakond";7;"Rahvatants";2;"Naised";2013;2013;640
"2328";74;"Saare maakond";7;"Rahvatants";2;"Naised";2014;2014;635
"2329";74;"Saare maakond";7;"Rahvatants";2;"Naised";2015;2015;609
"2330";74;"Saare maakond";7;"Rahvatants";2;"Naised";2016;2016;690
"2331";74;"Saare maakond";7;"Rahvatants";2;"Naised";2017;2017;688
"2332";74;"Saare maakond";7;"Rahvatants";2;"Naised";2018;2018;705
"2333";74;"Saare maakond";8;"Käsitöö";1;"Mehed";2008;2008;3
"2334";74;"Saare maakond";8;"Käsitöö";1;"Mehed";2009;2009;3
"2335";74;"Saare maakond";8;"Käsitöö";1;"Mehed";2010;2010;7
"2336";74;"Saare maakond";8;"Käsitöö";1;"Mehed";2011;2011;7
"2337";74;"Saare maakond";8;"Käsitöö";1;"Mehed";2012;2012;7
"2338";74;"Saare maakond";8;"Käsitöö";1;"Mehed";2013;2013;7
"2339";74;"Saare maakond";8;"Käsitöö";1;"Mehed";2014;2014;7
"2340";74;"Saare maakond";8;"Käsitöö";1;"Mehed";2015;2015;7
"2341";74;"Saare maakond";8;"Käsitöö";1;"Mehed";2016;2016;7
"2342";74;"Saare maakond";8;"Käsitöö";1;"Mehed";2017;2017;7
"2343";74;"Saare maakond";8;"Käsitöö";1;"Mehed";2018;2018;7
"2344";74;"Saare maakond";8;"Käsitöö";2;"Naised";2008;2008;89
"2345";74;"Saare maakond";8;"Käsitöö";2;"Naised";2009;2009;97
"2346";74;"Saare maakond";8;"Käsitöö";2;"Naised";2010;2010;123
"2347";74;"Saare maakond";8;"Käsitöö";2;"Naised";2011;2011;116
"2348";74;"Saare maakond";8;"Käsitöö";2;"Naised";2012;2012;116
"2349";74;"Saare maakond";8;"Käsitöö";2;"Naised";2013;2013;116
"2350";74;"Saare maakond";8;"Käsitöö";2;"Naised";2014;2014;116
"2351";74;"Saare maakond";8;"Käsitöö";2;"Naised";2015;2015;126
"2352";74;"Saare maakond";8;"Käsitöö";2;"Naised";2016;2016;136
"2353";74;"Saare maakond";8;"Käsitöö";2;"Naised";2017;2017;136
"2354";74;"Saare maakond";8;"Käsitöö";2;"Naised";2018;2018;136
"2355";74;"Saare maakond";9;"Muu valdkond";1;"Mehed";2008;2008;24
"2356";74;"Saare maakond";9;"Muu valdkond";1;"Mehed";2009;2009;27
"2357";74;"Saare maakond";9;"Muu valdkond";1;"Mehed";2010;2010;33
"2358";74;"Saare maakond";9;"Muu valdkond";1;"Mehed";2011;2011;33
"2359";74;"Saare maakond";9;"Muu valdkond";1;"Mehed";2012;2012;33
"2360";74;"Saare maakond";9;"Muu valdkond";1;"Mehed";2013;2013;33
"2361";74;"Saare maakond";9;"Muu valdkond";1;"Mehed";2014;2014;33
"2362";74;"Saare maakond";9;"Muu valdkond";1;"Mehed";2015;2015;42
"2363";74;"Saare maakond";9;"Muu valdkond";1;"Mehed";2016;2016;43
"2364";74;"Saare maakond";9;"Muu valdkond";1;"Mehed";2017;2017;43
"2365";74;"Saare maakond";9;"Muu valdkond";1;"Mehed";2018;2018;43
"2366";74;"Saare maakond";9;"Muu valdkond";2;"Naised";2008;2008;22
"2367";74;"Saare maakond";9;"Muu valdkond";2;"Naised";2009;2009;30
"2368";74;"Saare maakond";9;"Muu valdkond";2;"Naised";2010;2010;30
"2369";74;"Saare maakond";9;"Muu valdkond";2;"Naised";2011;2011;30
"2370";74;"Saare maakond";9;"Muu valdkond";2;"Naised";2012;2012;30
"2371";74;"Saare maakond";9;"Muu valdkond";2;"Naised";2013;2013;30
"2372";74;"Saare maakond";9;"Muu valdkond";2;"Naised";2014;2014;36
"2373";74;"Saare maakond";9;"Muu valdkond";2;"Naised";2015;2015;44
"2374";74;"Saare maakond";9;"Muu valdkond";2;"Naised";2016;2016;70
"2375";74;"Saare maakond";9;"Muu valdkond";2;"Naised";2017;2017;70
"2376";74;"Saare maakond";9;"Muu valdkond";2;"Naised";2018;2018;70
"2399";78;"Tartu maakond";2;"Folkloor";1;"Mehed";2008;2008;29
"2400";78;"Tartu maakond";2;"Folkloor";1;"Mehed";2009;2009;24
"2401";78;"Tartu maakond";2;"Folkloor";1;"Mehed";2010;2010;10
"2402";78;"Tartu maakond";2;"Folkloor";1;"Mehed";2011;2011;27
"2403";78;"Tartu maakond";2;"Folkloor";1;"Mehed";2012;2012;27
"2404";78;"Tartu maakond";2;"Folkloor";1;"Mehed";2013;2013;27
"2405";78;"Tartu maakond";2;"Folkloor";1;"Mehed";2014;2014;55
"2406";78;"Tartu maakond";2;"Folkloor";1;"Mehed";2015;2015;59
"2407";78;"Tartu maakond";2;"Folkloor";1;"Mehed";2016;2016;59
"2408";78;"Tartu maakond";2;"Folkloor";1;"Mehed";2017;2017;54
"2409";78;"Tartu maakond";2;"Folkloor";1;"Mehed";2018;2018;51
"2410";78;"Tartu maakond";2;"Folkloor";2;"Naised";2008;2008;189
"2411";78;"Tartu maakond";2;"Folkloor";2;"Naised";2009;2009;186
"2412";78;"Tartu maakond";2;"Folkloor";2;"Naised";2010;2010;168
"2413";78;"Tartu maakond";2;"Folkloor";2;"Naised";2011;2011;90
"2414";78;"Tartu maakond";2;"Folkloor";2;"Naised";2012;2012;90
"2415";78;"Tartu maakond";2;"Folkloor";2;"Naised";2013;2013;90
"2416";78;"Tartu maakond";2;"Folkloor";2;"Naised";2014;2014;115
"2417";78;"Tartu maakond";2;"Folkloor";2;"Naised";2015;2015;115
"2418";78;"Tartu maakond";2;"Folkloor";2;"Naised";2016;2016;115
"2419";78;"Tartu maakond";2;"Folkloor";2;"Naised";2017;2017;108
"2420";78;"Tartu maakond";2;"Folkloor";2;"Naised";2018;2018;79
"2421";78;"Tartu maakond";3;"Harrastusteater";1;"Mehed";2008;2008;263
"2422";78;"Tartu maakond";3;"Harrastusteater";1;"Mehed";2009;2009;238
"2423";78;"Tartu maakond";3;"Harrastusteater";1;"Mehed";2010;2010;303
"2424";78;"Tartu maakond";3;"Harrastusteater";1;"Mehed";2011;2011;338
"2425";78;"Tartu maakond";3;"Harrastusteater";1;"Mehed";2012;2012;326
"2426";78;"Tartu maakond";3;"Harrastusteater";1;"Mehed";2013;2013;335
"2427";78;"Tartu maakond";3;"Harrastusteater";1;"Mehed";2014;2014;307
"2428";78;"Tartu maakond";3;"Harrastusteater";1;"Mehed";2015;2015;280
"2429";78;"Tartu maakond";3;"Harrastusteater";1;"Mehed";2016;2016;274
"2430";78;"Tartu maakond";3;"Harrastusteater";1;"Mehed";2017;2017;268
"2431";78;"Tartu maakond";3;"Harrastusteater";1;"Mehed";2018;2018;282
"2432";78;"Tartu maakond";3;"Harrastusteater";2;"Naised";2008;2008;474
"2433";78;"Tartu maakond";3;"Harrastusteater";2;"Naised";2009;2009;430
"2434";78;"Tartu maakond";3;"Harrastusteater";2;"Naised";2010;2010;524
"2435";78;"Tartu maakond";3;"Harrastusteater";2;"Naised";2011;2011;542
"2436";78;"Tartu maakond";3;"Harrastusteater";2;"Naised";2012;2012;517
"2437";78;"Tartu maakond";3;"Harrastusteater";2;"Naised";2013;2013;542
"2438";78;"Tartu maakond";3;"Harrastusteater";2;"Naised";2014;2014;485
"2439";78;"Tartu maakond";3;"Harrastusteater";2;"Naised";2015;2015;432
"2440";78;"Tartu maakond";3;"Harrastusteater";2;"Naised";2016;2016;423
